date,subbasin,runoff
2004-02-08,11377,0.022
2004-02-09,11377,0.008
2004-02-10,11377,0.005
2004-02-11,11377,0.005
2004-02-12,11377,0.005
2004-02-13,11377,0.006
2004-02-14,11377,0.02
2004-02-15,11377,0.006
2004-02-16,11377,0.022
2004-02-17,11377,0.015
2004-02-18,11377,0.006
2004-02-19,11377,0.006
2004-02-20,11377,0.006
2004-02-21,11377,0.006
2004-02-22,11377,0.006
2004-02-23,11377,0.006
2004-02-24,11377,0.034
2004-02-25,11377,0.013
2004-02-26,11377,0.008
2004-02-27,11377,0.019
2004-02-28,11377,0.009
2004-02-29,11377,0.027
2004-03-01,11377,0.025
2004-03-02,11377,0.026
2004-03-03,11377,0.013
2004-03-04,11377,0.006
2004-03-05,11377,0.006
2004-03-06,11377,0.006
2004-03-07,11377,0.006
2004-03-08,11377,0.006
2004-03-09,11377,0.006
2004-03-10,11377,0.006
2004-03-11,11377,0.006
2004-03-12,11377,0.006
2004-03-13,11377,0.006
2004-03-14,11377,0.007
2004-03-15,11377,0.006
2004-03-16,11377,0.005
2004-03-17,11377,0.005
2004-03-18,11377,0.008
2004-03-19,11377,0.006
2004-03-20,11377,0.048
2004-03-21,11377,0.009
2004-03-22,11377,0.006
2004-03-23,11377,0.006
2004-03-24,11377,0.005
2004-03-25,11377,0.005
2004-03-26,11377,0.005
2004-03-27,11377,0.005
2004-03-28,11377,0.005
2004-03-29,11377,0.005
2004-03-30,11377,0.005
2004-03-31,11377,0.005
2004-04-01,11377,0.01
2004-04-02,11377,0.008
2004-04-03,11377,0.186
2004-04-04,11377,0.053
2004-04-05,11377,0.007
2004-04-06,11377,0.006
2004-04-07,11377,0.006
2004-04-08,11377,0.005
2004-04-09,11377,0.006
2004-04-10,11377,0.005
2004-04-11,11377,0.005
2004-04-12,11377,0.005
2004-04-13,11377,0.005
2004-04-14,11377,0.005
2004-04-15,11377,0.005
2004-04-16,11377,0.013
2004-04-17,11377,0.1
2004-04-18,11377,0.201
2004-04-19,11377,0.055
2004-04-20,11377,0.008
2004-04-21,11377,0.06
2004-04-22,11377,0.008
2004-04-23,11377,0.006
2004-04-24,11377,0.006
2004-04-25,11377,0.006
2004-04-26,11377,0.012
2004-04-27,11377,0.011
2004-04-28,11377,0.039
2004-04-29,11377,0.008
2004-04-30,11377,0.006
2004-05-01,11377,0.006
2004-01-01,11069,19.192
2004-01-02,11069,16.977
2004-01-03,11069,15.702
2004-01-04,11069,15.699
2004-01-05,11069,24.882
2004-01-06,11069,25.473
2004-01-07,11069,26.99
2004-01-08,11069,51.388
2004-01-09,11069,52.068
2004-01-10,11069,51.897
2004-01-11,11069,55.736
2004-01-12,11069,57.58
2004-01-13,11069,50.652
2004-01-14,11069,39.001
2004-01-15,11069,53.325
2004-01-16,11069,46.804
2004-01-17,11069,33.506
2004-01-18,11069,27.218
2004-01-19,11069,25.962
2004-01-20,11069,24.279
2004-01-21,11069,20.045
2004-01-22,11069,17.098
2004-01-23,11069,16.724
2004-01-24,11069,14.754
2004-01-25,11069,11.862
2004-01-26,11069,9.335
2004-01-27,11069,7.683
2004-01-28,11069,7.194
2004-01-29,11069,7.056
2004-01-30,11069,40.8
2004-01-31,11069,89.835
2004-02-01,11069,84.466
2004-02-02,11069,83.669
2004-02-03,11069,79.86
2004-02-04,11069,93.953
2004-02-05,11069,73.695
2004-02-06,11069,51.196
2004-02-07,11069,47.437
2004-02-08,11069,38.182
2004-02-09,11069,28.174
2004-02-10,11069,21.277
2004-02-11,11069,16.461
2004-02-12,11069,12.992
2004-02-13,11069,10.558
2004-02-14,11069,8.876
2004-02-15,11069,7.64
2004-02-16,11069,7.632
2004-02-17,11069,7.092
2004-02-18,11069,6.362
2004-02-19,11069,5.708
2004-02-20,11069,5.205
2004-02-21,11069,4.834
2004-02-22,11069,4.557
2004-02-23,11069,4.402
2004-02-24,11069,4.687
2004-02-25,11069,4.568
2004-02-26,11069,4.337
2004-02-27,11069,4.176
2004-02-28,11069,4.13
2004-02-29,11069,4.207
2004-03-01,11069,4.158
2004-03-02,11069,4.087
2004-03-03,11069,7.807
2004-03-04,11069,9.259
2004-03-05,11069,9.702
2004-03-06,11069,9.135
2004-03-07,11069,8.136
2004-03-08,11069,7.025
2004-03-09,11069,6.039
2004-03-10,11069,5.306
2004-03-11,11069,4.835
2004-03-12,11069,4.588
2004-03-13,11069,5.566
2004-03-14,11069,9.834
2004-03-15,11069,12.951
2004-03-16,11069,12.418
2004-03-17,11069,10.079
2004-03-18,11069,18.356
2004-03-19,11069,24.437
2004-03-20,11069,34.917
2004-03-21,11069,34.285
2004-03-22,11069,27.235
2004-03-23,11069,20.399
2004-03-24,11069,17.017
2004-03-25,11069,14.024
2004-03-26,11069,11.306
2004-03-27,11069,9.174
2004-03-28,11069,7.649
2004-03-29,11069,6.583
2004-03-30,11069,5.827
2004-03-31,11069,5.277
2004-04-01,11069,7.433
2004-04-02,11069,11.471
2004-04-03,11069,27.009
2004-04-04,11069,31.684
2004-04-05,11069,30.1
2004-04-06,11069,25.172
2004-04-07,11069,19.24
2004-04-08,11069,14.347
2004-04-09,11069,11.102
2004-04-10,11069,8.941
2004-04-11,11069,7.465
2004-04-12,11069,6.44
2004-04-13,11069,5.719
2004-04-14,11069,5.193
2004-04-15,11069,5.386
2004-04-16,11069,8.273
2004-04-17,11069,22.261
2004-04-18,11069,29.72
2004-04-19,11069,26.398
2004-04-20,11069,22.171
2004-04-21,11069,24.295
2004-04-22,11069,21.984
2004-04-23,11069,17.001
2004-04-24,11069,12.668
2004-04-25,11069,9.782
2004-04-26,11069,7.945
2004-04-27,11069,7.146
2004-04-28,11069,6.328
2004-04-29,11069,5.616
2004-04-30,11069,5.084
2004-05-01,11069,4.691
2004-01-01,11248,0.021
2004-01-02,11248,0.022
2004-01-03,11248,0.026
2004-01-04,11248,0.029
2004-01-05,11248,0.035
2004-01-06,11248,0.031
2004-01-07,11248,0.039
2004-01-08,11248,0.052
2004-01-09,11248,0.047
2004-01-10,11248,0.056
2004-01-11,11248,0.072
2004-01-12,11248,0.062
2004-01-13,11248,0.045
2004-01-14,11248,0.035
2004-01-15,11248,0.081
2004-01-16,11248,0.051
2004-01-17,11248,0.037
2004-01-18,11248,0.033
2004-01-19,11248,0.033
2004-01-20,11248,0.034
2004-01-21,11248,0.031
2004-01-22,11248,0.029
2004-01-23,11248,0.033
2004-01-24,11248,0.029
2004-01-25,11248,0.026
2004-01-26,11248,0.026
2004-01-27,11248,0.025
2004-01-28,11248,0.025
2004-01-29,11248,0.025
2004-01-30,11248,0.069
2004-01-31,11248,0.259
2004-02-01,11248,0.148
2004-02-02,11248,0.127
2004-02-03,11248,0.124
2004-02-04,11248,0.172
2004-02-05,11248,0.102
2004-02-06,11248,0.066
2004-02-07,11248,0.137
2004-02-08,11248,0.085
2004-02-09,11248,0.057
2004-02-10,11248,0.044
2004-02-11,11248,0.037
2004-02-12,11248,0.033
2004-02-13,11248,0.032
2004-02-14,11248,0.036
2004-02-15,11248,0.032
2004-02-16,11248,0.036
2004-02-17,11248,0.034
2004-02-18,11248,0.031
2004-02-19,11248,0.03
2004-02-20,11248,0.03
2004-02-21,11248,0.03
2004-02-22,11248,0.029
2004-02-23,11248,0.03
2004-02-24,11248,0.033
2004-02-25,11248,0.031
2004-02-26,11248,0.03
2004-02-27,11248,0.03
2004-02-28,11248,0.03
2004-02-29,11248,0.031
2004-03-01,11248,0.03
2004-03-02,11248,0.033
2004-03-03,11248,0.063
2004-03-04,11248,0.051
2004-03-05,11248,0.041
2004-03-06,11248,0.04
2004-03-07,11248,0.036
2004-03-08,11248,0.033
2004-03-09,11248,0.031
2004-03-10,11248,0.031
2004-03-11,11248,0.031
2004-03-12,11248,0.034
2004-03-13,11248,0.038
2004-03-14,11248,0.045
2004-03-15,11248,0.037
2004-03-16,11248,0.033
2004-03-17,11248,0.03
2004-03-18,11248,0.047
2004-03-19,11248,0.05
2004-03-20,11248,0.128
2004-03-21,11248,0.094
2004-03-22,11248,0.062
2004-03-23,11248,0.046
2004-03-24,11248,0.041
2004-03-25,11248,0.036
2004-03-26,11248,0.032
2004-03-27,11248,0.03
2004-03-28,11248,0.029
2004-03-29,11248,0.028
2004-03-30,11248,0.028
2004-03-31,11248,0.028
2004-04-01,11248,0.047
2004-04-02,11248,0.046
2004-04-03,11248,0.283
2004-04-04,11248,0.186
2004-04-05,11248,0.114
2004-04-06,11248,0.076
2004-04-07,11248,0.054
2004-04-08,11248,0.041
2004-04-09,11248,0.036
2004-04-10,11248,0.032
2004-04-11,11248,0.03
2004-04-12,11248,0.029
2004-04-13,11248,0.028
2004-04-14,11248,0.028
2004-04-15,11248,0.028
2004-04-16,11248,0.056
2004-04-17,11248,0.088
2004-04-18,11248,0.234
2004-04-19,11248,0.137
2004-04-20,11248,0.085
2004-04-21,11248,0.068
2004-04-22,11248,0.049
2004-04-23,11248,0.039
2004-04-24,11248,0.034
2004-04-25,11248,0.031
2004-04-26,11248,0.037
2004-04-27,11248,0.046
2004-04-28,11248,0.045
2004-04-29,11248,0.037
2004-04-30,11248,0.032
2004-05-01,11248,0.03
2004-01-01,10965,0.003
2004-01-02,10965,0.004
2004-01-03,10965,0.004
2004-01-04,10965,0.004
2004-01-05,10965,0.004
2004-01-06,10965,0.003
2004-01-07,10965,0.004
2004-01-08,10965,0.006
2004-01-09,10965,0.004
2004-01-10,10965,0.007
2004-01-11,10965,0.008
2004-01-12,10965,0.005
2004-01-13,10965,0.003
2004-01-14,10965,0.002
2004-01-15,10965,0.023
2004-01-16,10965,0.008
2004-01-17,10965,0.004
2004-01-18,10965,0.014
2004-01-19,10965,0.01
2004-01-20,10965,0.008
2004-01-21,10965,0.003
2004-01-22,10965,0.002
2004-01-23,10965,0.005
2004-01-24,10965,0.002
2004-01-25,10965,0.002
2004-01-26,10965,0.002
2004-01-27,10965,0.003
2004-01-28,10965,0.003
2004-01-29,10965,0.003
2004-01-30,10965,0.075
2004-01-31,10965,0.15
2004-02-01,10965,0.044
2004-02-02,10965,0.029
2004-02-03,10965,0.02
2004-02-04,10965,0.035
2004-02-05,10965,0.005
2004-02-06,10965,0.003
2004-02-07,10965,0.033
2004-02-08,10965,0.01
2004-02-09,10965,0.004
2004-02-10,10965,0.003
2004-02-11,10965,0.003
2004-02-12,10965,0.003
2004-02-13,10965,0.003
2004-02-14,10965,0.006
2004-02-15,10965,0.003
2004-02-16,10965,0.011
2004-02-17,10965,0.006
2004-02-18,10965,0.003
2004-02-19,10965,0.003
2004-02-20,10965,0.003
2004-02-21,10965,0.003
2004-02-22,10965,0.003
2004-02-23,10965,0.003
2004-02-24,10965,0.015
2004-02-25,10965,0.006
2004-02-26,10965,0.004
2004-02-27,10965,0.004
2004-02-28,10965,0.004
2004-02-29,10965,0.016
2004-03-01,10965,0.01
2004-03-02,10965,0.015
2004-03-03,10965,0.011
2004-03-04,10965,0.008
2004-03-05,10965,0.003
2004-03-06,10965,0.004
2004-03-07,10965,0.003
2004-03-08,10965,0.003
2004-03-09,10965,0.003
2004-03-10,10965,0.003
2004-03-11,10965,0.003
2004-03-12,10965,0.004
2004-03-13,10965,0.004
2004-03-14,10965,0.004
2004-03-15,10965,0.003
2004-03-16,10965,0.003
2004-03-17,10965,0.003
2004-03-18,10965,0.004
2004-03-19,10965,0.004
2004-03-20,10965,0.033
2004-03-21,10965,0.01
2004-03-22,10965,0.003
2004-03-23,10965,0.003
2004-03-24,10965,0.003
2004-03-25,10965,0.003
2004-03-26,10965,0.003
2004-03-27,10965,0.003
2004-03-28,10965,0.003
2004-03-29,10965,0.003
2004-03-30,10965,0.003
2004-03-31,10965,0.003
2004-04-01,10965,0.006
2004-04-02,10965,0.005
2004-04-03,10965,0.099
2004-04-04,10965,0.031
2004-04-05,10965,0.005
2004-04-06,10965,0.003
2004-04-07,10965,0.003
2004-04-08,10965,0.003
2004-04-09,10965,0.003
2004-04-10,10965,0.003
2004-04-11,10965,0.003
2004-04-12,10965,0.003
2004-04-13,10965,0.003
2004-04-14,10965,0.003
2004-04-15,10965,0.003
2004-04-16,10965,0.007
2004-04-17,10965,0.039
2004-04-18,10965,0.104
2004-04-19,10965,0.027
2004-04-20,10965,0.004
2004-04-21,10965,0.023
2004-04-22,10965,0.004
2004-04-23,10965,0.003
2004-04-24,10965,0.003
2004-04-25,10965,0.003
2004-04-26,10965,0.006
2004-04-27,10965,0.007
2004-04-28,10965,0.008
2004-04-29,10965,0.004
2004-04-30,10965,0.003
2004-05-01,10965,0.003
2004-01-01,10926,0.031
2004-01-02,10926,0.034
2004-01-03,10926,0.037
2004-01-04,10926,0.042
2004-01-05,10926,0.058
2004-01-06,10926,0.049
2004-01-07,10926,0.066
2004-01-08,10926,0.109
2004-01-09,10926,0.093
2004-01-10,10926,0.123
2004-01-11,10926,0.182
2004-01-12,10926,0.179
2004-01-13,10926,0.125
2004-01-14,10926,0.086
2004-01-15,10926,0.336
2004-01-16,10926,0.2
2004-01-17,10926,0.121
2004-01-18,10926,0.087
2004-01-19,10926,0.078
2004-01-20,10926,0.072
2004-01-21,10926,0.059
2004-01-22,10926,0.052
2004-01-23,10926,0.055
2004-01-24,10926,0.047
2004-01-25,10926,0.043
2004-01-26,10926,0.04
2004-01-27,10926,0.038
2004-01-28,10926,0.043
2004-01-29,10926,0.049
2004-01-30,10926,0.35
2004-01-31,10926,0.948
2004-02-01,10926,0.567
2004-02-02,10926,0.469
2004-02-03,10926,0.456
2004-02-04,10926,0.512
2004-02-05,10926,0.293
2004-02-06,10926,0.177
2004-02-07,10926,0.33
2004-02-08,10926,0.198
2004-02-09,10926,0.123
2004-02-10,10926,0.086
2004-02-11,10926,0.065
2004-02-12,10926,0.054
2004-02-13,10926,0.05
2004-02-14,10926,0.05
2004-02-15,10926,0.047
2004-02-16,10926,0.058
2004-02-17,10926,0.052
2004-02-18,10926,0.048
2004-02-19,10926,0.046
2004-02-20,10926,0.045
2004-02-21,10926,0.044
2004-02-22,10926,0.044
2004-02-23,10926,0.045
2004-02-24,10926,0.05
2004-02-25,10926,0.047
2004-02-26,10926,0.046
2004-02-27,10926,0.045
2004-02-28,10926,0.044
2004-02-29,10926,0.044
2004-03-01,10926,0.044
2004-03-02,10926,0.044
2004-03-03,10926,0.084
2004-03-04,10926,0.07
2004-03-05,10926,0.059
2004-03-06,10926,0.058
2004-03-07,10926,0.054
2004-03-08,10926,0.05
2004-03-09,10926,0.048
2004-03-10,10926,0.047
2004-03-11,10926,0.047
2004-03-12,10926,0.05
2004-03-13,10926,0.053
2004-03-14,10926,0.062
2004-03-15,10926,0.054
2004-03-16,10926,0.048
2004-03-17,10926,0.045
2004-03-18,10926,0.072
2004-03-19,10926,0.074
2004-03-20,10926,0.17
2004-03-21,10926,0.137
2004-03-22,10926,0.092
2004-03-23,10926,0.068
2004-03-24,10926,0.062
2004-03-25,10926,0.056
2004-03-26,10926,0.049
2004-03-27,10926,0.045
2004-03-28,10926,0.044
2004-03-29,10926,0.043
2004-03-30,10926,0.042
2004-03-31,10926,0.042
2004-04-01,10926,0.071
2004-04-02,10926,0.073
2004-04-03,10926,0.45
2004-04-04,10926,0.301
2004-04-05,10926,0.185
2004-04-06,10926,0.12
2004-04-07,10926,0.084
2004-04-08,10926,0.064
2004-04-09,10926,0.055
2004-04-10,10926,0.049
2004-04-11,10926,0.045
2004-04-12,10926,0.043
2004-04-13,10926,0.043
2004-04-14,10926,0.042
2004-04-15,10926,0.044
2004-04-16,10926,0.081
2004-04-17,10926,0.102
2004-04-18,10926,0.177
2004-04-19,10926,0.117
2004-04-20,10926,0.082
2004-04-21,10926,0.075
2004-04-22,10926,0.059
2004-04-23,10926,0.051
2004-04-24,10926,0.046
2004-04-25,10926,0.044
2004-04-26,10926,0.044
2004-04-27,10926,0.061
2004-04-28,10926,0.056
2004-04-29,10926,0.049
2004-04-30,10926,0.045
2004-05-01,10926,0.044
2004-01-01,11098,0.008
2004-01-02,11098,0.007
2004-01-03,11098,0.007
2004-01-04,11098,0.008
2004-01-05,11098,0.009
2004-01-06,11098,0.008
2004-01-07,11098,0.013
2004-01-08,11098,0.02
2004-01-09,11098,0.016
2004-01-10,11098,0.021
2004-01-11,11098,0.036
2004-01-12,11098,0.031
2004-01-13,11098,0.02
2004-01-14,11098,0.014
2004-01-15,11098,0.065
2004-01-16,11098,0.035
2004-01-17,11098,0.021
2004-01-18,11098,0.015
2004-01-19,11098,0.014
2004-01-20,11098,0.013
2004-01-21,11098,0.011
2004-01-22,11098,0.01
2004-01-23,11098,0.011
2004-01-24,11098,0.009
2004-01-25,11098,0.009
2004-01-26,11098,0.008
2004-01-27,11098,0.008
2004-01-28,11098,0.012
2004-01-29,11098,0.01
2004-01-30,11098,0.055
2004-01-31,11098,0.13
2004-02-01,11098,0.071
2004-02-02,11098,0.057
2004-02-03,11098,0.051
2004-02-04,11098,0.062
2004-02-05,11098,0.036
2004-02-06,11098,0.023
2004-02-07,11098,0.046
2004-02-08,11098,0.027
2004-02-09,11098,0.018
2004-02-10,11098,0.014
2004-02-11,11098,0.012
2004-02-12,11098,0.011
2004-02-13,11098,0.01
2004-02-14,11098,0.011
2004-02-15,11098,0.01
2004-02-16,11098,0.011
2004-02-17,11098,0.01
2004-02-18,11098,0.01
2004-02-19,11098,0.009
2004-02-20,11098,0.009
2004-02-21,11098,0.009
2004-02-22,11098,0.009
2004-02-23,11098,0.009
2004-02-24,11098,0.01
2004-02-25,11098,0.01
2004-02-26,11098,0.009
2004-02-27,11098,0.009
2004-02-28,11098,0.009
2004-02-29,11098,0.009
2004-03-01,11098,0.009
2004-03-02,11098,0.01
2004-03-03,11098,0.019
2004-03-04,11098,0.015
2004-03-05,11098,0.012
2004-03-06,11098,0.012
2004-03-07,11098,0.011
2004-03-08,11098,0.01
2004-03-09,11098,0.01
2004-03-10,11098,0.009
2004-03-11,11098,0.01
2004-03-12,11098,0.01
2004-03-13,11098,0.011
2004-03-14,11098,0.014
2004-03-15,11098,0.011
2004-03-16,11098,0.01
2004-03-17,11098,0.009
2004-03-18,11098,0.016
2004-03-19,11098,0.016
2004-03-20,11098,0.043
2004-03-21,11098,0.03
2004-03-22,11098,0.02
2004-03-23,11098,0.015
2004-03-24,11098,0.013
2004-03-25,11098,0.011
2004-03-26,11098,0.01
2004-03-27,11098,0.009
2004-03-28,11098,0.009
2004-03-29,11098,0.009
2004-03-30,11098,0.009
2004-03-31,11098,0.009
2004-04-01,11098,0.014
2004-04-02,11098,0.014
2004-04-03,11098,0.074
2004-04-04,11098,0.047
2004-04-05,11098,0.029
2004-04-06,11098,0.02
2004-04-07,11098,0.015
2004-04-08,11098,0.012
2004-04-09,11098,0.011
2004-04-10,11098,0.01
2004-04-11,11098,0.009
2004-04-12,11098,0.009
2004-04-13,11098,0.009
2004-04-14,11098,0.009
2004-04-15,11098,0.009
2004-04-16,11098,0.015
2004-04-17,11098,0.019
2004-04-18,11098,0.033
2004-04-19,11098,0.021
2004-04-20,11098,0.015
2004-04-21,11098,0.014
2004-04-22,11098,0.011
2004-04-23,11098,0.01
2004-04-24,11098,0.009
2004-04-25,11098,0.009
2004-04-26,11098,0.009
2004-04-27,11098,0.012
2004-04-28,11098,0.011
2004-04-29,11098,0.01
2004-04-30,11098,0.009
2004-05-01,11098,0.009
2004-01-01,11496,0.008
2004-01-02,11496,0.01
2004-01-03,11496,0.013
2004-01-04,11496,0.017
2004-01-05,11496,0.028
2004-01-06,11496,0.02
2004-01-07,11496,0.048
2004-01-08,11496,0.061
2004-01-09,11496,0.044
2004-01-10,11496,0.108
2004-01-11,11496,0.141
2004-01-12,11496,0.082
2004-01-13,11496,0.037
2004-01-14,11496,0.018
2004-01-15,11496,0.219
2004-01-16,11496,0.065
2004-01-17,11496,0.027
2004-01-18,11496,0.075
2004-01-19,11496,0.05
2004-01-20,11496,0.043
2004-01-21,11496,0.022
2004-01-22,11496,0.019
2004-01-23,11496,0.042
2004-01-24,11496,0.021
2004-01-25,11496,0.013
2004-01-26,11496,0.009
2004-01-27,11496,0.008
2004-01-28,11496,0.019
2004-01-29,11496,0.01
2004-01-30,11496,0.204
2004-01-31,11496,0.506
2004-02-01,11496,0.143
2004-02-02,11496,0.101
2004-02-03,11496,0.073
2004-02-04,11496,0.118
2004-02-05,11496,0.037
2004-02-06,11496,0.019
2004-02-07,11496,0.118
2004-02-08,11496,0.04
2004-02-09,11496,0.016
2004-02-10,11496,0.011
2004-02-11,11496,0.009
2004-02-12,11496,0.009
2004-02-13,11496,0.018
2004-02-14,11496,0.047
2004-02-15,11496,0.018
2004-02-16,11496,0.039
2004-02-17,11496,0.028
2004-02-18,11496,0.015
2004-02-19,11496,0.011
2004-02-20,11496,0.009
2004-02-21,11496,0.009
2004-02-22,11496,0.009
2004-02-23,11496,0.018
2004-02-24,11496,0.054
2004-02-25,11496,0.022
2004-02-26,11496,0.015
2004-02-27,11496,0.029
2004-02-28,11496,0.015
2004-02-29,11496,0.019
2004-03-01,11496,0.015
2004-03-02,11496,0.018
2004-03-03,11496,0.031
2004-03-04,11496,0.025
2004-03-05,11496,0.013
2004-03-06,11496,0.021
2004-03-07,11496,0.016
2004-03-08,11496,0.013
2004-03-09,11496,0.016
2004-03-10,11496,0.011
2004-03-11,11496,0.011
2004-03-12,11496,0.012
2004-03-13,11496,0.023
2004-03-14,11496,0.027
2004-03-15,11496,0.025
2004-03-16,11496,0.016
2004-03-17,11496,0.01
2004-03-18,11496,0.046
2004-03-19,11496,0.026
2004-03-20,11496,0.108
2004-03-21,11496,0.04
2004-03-22,11496,0.017
2004-03-23,11496,0.016
2004-03-24,11496,0.012
2004-03-25,11496,0.01
2004-03-26,11496,0.008
2004-03-27,11496,0.008
2004-03-28,11496,0.008
2004-03-29,11496,0.008
2004-03-30,11496,0.008
2004-03-31,11496,0.008
2004-04-01,11496,0.073
2004-04-02,11496,0.044
2004-04-03,11496,0.358
2004-04-04,11496,0.099
2004-04-05,11496,0.034
2004-04-06,11496,0.022
2004-04-07,11496,0.015
2004-04-08,11496,0.01
2004-04-09,11496,0.011
2004-04-10,11496,0.009
2004-04-11,11496,0.008
2004-04-12,11496,0.008
2004-04-13,11496,0.008
2004-04-14,11496,0.008
2004-04-15,11496,0.01
2004-04-16,11496,0.105
2004-04-17,11496,0.222
2004-04-18,11496,0.352
2004-04-19,11496,0.092
2004-04-20,11496,0.028
2004-04-21,11496,0.098
2004-04-22,11496,0.026
2004-04-23,11496,0.013
2004-04-24,11496,0.011
2004-04-25,11496,0.01
2004-04-26,11496,0.079
2004-04-27,11496,0.073
2004-04-28,11496,0.082
2004-04-29,11496,0.026
2004-04-30,11496,0.013
2004-05-01,11496,0.011
2004-01-01,10904,0.002
2004-01-02,10904,0.002
2004-01-03,10904,0.002
2004-01-04,10904,0.002
2004-01-05,10904,0.003
2004-01-06,10904,0.002
2004-01-07,10904,0.003
2004-01-08,10904,0.004
2004-01-09,10904,0.004
2004-01-10,10904,0.004
2004-01-11,10904,0.005
2004-01-12,10904,0.004
2004-01-13,10904,0.003
2004-01-14,10904,0.003
2004-01-15,10904,0.005
2004-01-16,10904,0.003
2004-01-17,10904,0.003
2004-01-18,10904,0.003
2004-01-19,10904,0.003
2004-01-20,10904,0.003
2004-01-21,10904,0.002
2004-01-22,10904,0.002
2004-01-23,10904,0.002
2004-01-24,10904,0.002
2004-01-25,10904,0.002
2004-01-26,10904,0.002
2004-01-27,10904,0.002
2004-01-28,10904,0.002
2004-01-29,10904,0.002
2004-01-30,10904,0.004
2004-01-31,10904,0.021
2004-02-01,10904,0.013
2004-02-02,10904,0.013
2004-02-03,10904,0.016
2004-02-04,10904,0.022
2004-02-05,10904,0.013
2004-02-06,10904,0.008
2004-02-07,10904,0.015
2004-02-08,10904,0.009
2004-02-09,10904,0.006
2004-02-10,10904,0.004
2004-02-11,10904,0.003
2004-02-12,10904,0.003
2004-02-13,10904,0.003
2004-02-14,10904,0.003
2004-02-15,10904,0.003
2004-02-16,10904,0.003
2004-02-17,10904,0.003
2004-02-18,10904,0.003
2004-02-19,10904,0.003
2004-02-20,10904,0.002
2004-02-21,10904,0.002
2004-02-22,10904,0.002
2004-02-23,10904,0.002
2004-02-24,10904,0.003
2004-02-25,10904,0.003
2004-02-26,10904,0.003
2004-02-27,10904,0.002
2004-02-28,10904,0.002
2004-02-29,10904,0.002
2004-03-01,10904,0.002
2004-03-02,10904,0.002
2004-03-03,10904,0.003
2004-03-04,10904,0.003
2004-03-05,10904,0.003
2004-03-06,10904,0.003
2004-03-07,10904,0.003
2004-03-08,10904,0.003
2004-03-09,10904,0.003
2004-03-10,10904,0.003
2004-03-11,10904,0.003
2004-03-12,10904,0.003
2004-03-13,10904,0.003
2004-03-14,10904,0.003
2004-03-15,10904,0.003
2004-03-16,10904,0.003
2004-03-17,10904,0.002
2004-03-18,10904,0.003
2004-03-19,10904,0.003
2004-03-20,10904,0.005
2004-03-21,10904,0.004
2004-03-22,10904,0.003
2004-03-23,10904,0.003
2004-03-24,10904,0.003
2004-03-25,10904,0.003
2004-03-26,10904,0.003
2004-03-27,10904,0.002
2004-03-28,10904,0.002
2004-03-29,10904,0.002
2004-03-30,10904,0.002
2004-03-31,10904,0.002
2004-04-01,10904,0.003
2004-04-02,10904,0.003
2004-04-03,10904,0.016
2004-04-04,10904,0.011
2004-04-05,10904,0.007
2004-04-06,10904,0.005
2004-04-07,10904,0.004
2004-04-08,10904,0.003
2004-04-09,10904,0.003
2004-04-10,10904,0.003
2004-04-11,10904,0.002
2004-04-12,10904,0.002
2004-04-13,10904,0.002
2004-04-14,10904,0.002
2004-04-15,10904,0.002
2004-04-16,10904,0.004
2004-04-17,10904,0.005
2004-04-18,10904,0.008
2004-04-19,10904,0.005
2004-04-20,10904,0.004
2004-04-21,10904,0.004
2004-04-22,10904,0.003
2004-04-23,10904,0.003
2004-04-24,10904,0.002
2004-04-25,10904,0.002
2004-04-26,10904,0.002
2004-04-27,10904,0.003
2004-04-28,10904,0.003
2004-04-29,10904,0.003
2004-04-30,10904,0.002
2004-05-01,10904,0.002
2004-01-01,11031,19.413
2004-01-02,11031,17.189
2004-01-03,11031,15.864
2004-01-04,11031,15.812
2004-01-05,11031,24.89
2004-01-06,11031,25.583
2004-01-07,11031,27.155
2004-01-08,11031,51.48
2004-01-09,11031,52.456
2004-01-10,11031,52.404
2004-01-11,11031,56.364
2004-01-12,11031,58.142
2004-01-13,11031,51.156
2004-01-14,11031,39.449
2004-01-15,11031,53.844
2004-01-16,11031,47.358
2004-01-17,11031,33.992
2004-01-18,11031,27.509
2004-01-19,11031,26.137
2004-01-20,11031,24.434
2004-01-21,11031,20.211
2004-01-22,11031,17.229
2004-01-23,11031,16.812
2004-01-24,11031,14.856
2004-01-25,11031,11.971
2004-01-26,11031,9.432
2004-01-27,11031,7.763
2004-01-28,11031,7.28
2004-01-29,11031,7.149
2004-01-30,11031,40.759
2004-01-31,11031,90.246
2004-02-01,11031,85.256
2004-02-02,11031,84.283
2004-02-03,11031,80.501
2004-02-04,11031,94.442
2004-02-05,11031,74.44
2004-02-06,11031,51.825
2004-02-07,11031,48.013
2004-02-08,11031,38.656
2004-02-09,11031,28.547
2004-02-10,11031,21.541
2004-02-11,11031,16.657
2004-02-12,11031,13.144
2004-02-13,11031,10.681
2004-02-14,11031,8.979
2004-02-15,11031,7.73
2004-02-16,11031,7.709
2004-02-17,11031,7.171
2004-02-18,11031,6.439
2004-02-19,11031,5.781
2004-02-20,11031,5.273
2004-02-21,11031,4.898
2004-02-22,11031,4.619
2004-02-23,11031,4.46
2004-02-24,11031,4.741
2004-02-25,11031,4.627
2004-02-26,11031,4.398
2004-02-27,11031,4.241
2004-02-28,11031,4.205
2004-02-29,11031,4.274
2004-03-01,11031,4.222
